[00:00.000 --> 00:03.880]  Good morning, Living Soil Nerds. Happy Thursday to you.
[01:50:50.500 --> 01:50:54.500]  We deal with things like biochar, another hour long conversation we could have.
[01:50:55.500 --> 01:50:57.500]  But I use a lot of the biochar dust with my vermi.
[01:50:58.500 --> 01:51:02.500]  But I have all the green nitrogen waste from my production.
[01:51:03.500 --> 01:51:04.500]  And then we have woodworking on campus.
[01:51:05.500 --> 01:51:07.500]  So they're segregating the sawdust that's non-treated.
[01:51:08.500 --> 01:51:09.500]  We're using their waste as well.
[01:51:10.500 --> 01:51:13.500]  If we don't have enough carbon, we have secretaries that are shredding paper.
[01:51:14.500 --> 01:51:15.500]  So trying to eliminate their waste.
[01:51:15.500 --> 01:51:18.500]  And when I worked at Lethbridge College, we were able to do that.
[01:51:19.500 --> 01:51:22.500]  A zero waste aquaponic facility.
[01:51:23.500 --> 01:51:25.500]  And we took carbon waste from campus and helped them reduce that.
[01:51:26.500 --> 01:51:27.500]  So another big kind of initiative.
[01:51:28.500 --> 01:51:31.500]  So in that case, that student will carry that on for a year with me.
[01:51:32.500 --> 01:51:35.500]  And I'll take them traveling to the vermi conference of the year.
[01:51:36.500 --> 01:51:37.500]  Or I'll take them to an aquaponic conference.
[01:51:38.500 --> 01:51:42.500]  My ambition for that is, and I did this at Lethbridge College as well,
[01:51:42.500 --> 01:51:47.500]  is when those beds are established and I'm harvesting the worm castings,
[01:51:48.500 --> 01:51:50.500]  I make tea out of the worm castings.
[01:51:51.500 --> 01:51:52.500]  And I do more hydroponics.
[01:51:53.500 --> 01:51:57.500]  So when I look around a lot of my facility, let's pick my aquaponic systems,
[01:51:58.500 --> 01:51:59.500]  my input is fish feed.
[01:52:00.500 --> 01:52:03.500]  I harvest tomatoes and I harvest kale and I harvest fish.
[01:52:04.500 --> 01:52:06.500]  But I do have the waste of the roots and all that stuff.
[01:52:07.500 --> 01:52:11.500]  So if I, my rationale, if I compost that with the water,
[01:52:12.500 --> 01:52:16.500]  I harvest the worms and then I make tea and I grow more crops,
[01:52:17.500 --> 01:52:20.500]  then I'm growing more crops with the first input of fish feed.
[01:52:21.500 --> 01:52:22.500]  That's my input is fish feed.
[01:52:23.500 --> 01:52:25.500]  I could stop at the effluent and just get rid of it.
[01:52:26.500 --> 01:52:28.500]  Like old school, people were paying to get rid of that waste.
[01:52:29.500 --> 01:52:31.500]  But we see that now as a valuable resource.
[01:52:32.500 --> 01:52:34.500]  And that's where Leighton and I start to merge.
[01:52:35.500 --> 01:52:39.500]  We see that as the biology there.
[01:52:39.500 --> 01:52:43.500]  Whatever you do with it, whether you're decoupling your system,
[01:52:44.500 --> 01:52:48.500]  you're taking that and amending it and freezing it for fertilizer spikes
[01:52:49.500 --> 01:52:53.500]  and you're fertilizing your trees, you're fertilizing ballparks,
[01:52:54.500 --> 01:52:55.500]  landscapes, golf courses.
[01:52:56.500 --> 01:52:58.500]  If you all have not seen what Leighton does, and again,
[01:52:59.500 --> 01:53:02.500]  the results from his work at rebuilding soil with some of these inoculums,
[01:53:03.500 --> 01:53:05.500]  that to me is the future.
[01:53:05.500 --> 01:53:09.500]  And so when I look back at my career, I think that it's also my past.
[01:53:10.500 --> 01:53:12.500]  It's what I did my entire life.
[01:53:13.500 --> 01:53:15.500]  I just didn't really understand what I was calling it.
[01:53:16.500 --> 01:53:20.500]  I would call what I've done my entire career now is focused on nutrient,
[01:53:21.500 --> 01:53:25.500]  excuse me, nutrient capture and nutrient reuse.
[01:53:26.500 --> 01:53:28.500]  We have limited resources on the planet.
[01:53:29.500 --> 01:53:32.500]  As much as I advocate for hydroponics and I teach my students about
[01:53:32.500 --> 01:53:36.500]  the wonders of hydroponics, how I can put together an NFT system today,
[01:53:37.500 --> 01:53:39.500]  mix the nutrients and start growing tomorrow.
[01:53:40.500 --> 01:53:44.500]  The reality is there's an environmental impact of those fertilizers.
[01:53:45.500 --> 01:53:47.500]  How did we get them? How did we manufacture those fertilizers?
[01:53:48.500 --> 01:53:50.500]  At what cost? Right?
[01:53:51.500 --> 01:53:54.500]  We look now with global supply chain and the Russia war on Ukraine,
[01:53:55.500 --> 01:53:56.500]  fertilizer costs have skyrocketed.
[01:53:57.500 --> 01:53:58.500]  I've seen farms go out of business.
[01:53:58.500 --> 01:53:59.500]  I saw a meme the other day.
[01:54:00.500 --> 01:54:03.500]  Well, these fertilizer prices, honey, I got to shut the business down.
[01:54:04.500 --> 01:54:08.500]  And somebody is like, no aquaponics, aquaponics, just feed the fish.
[01:54:09.500 --> 01:54:10.500]  So there's ways that we can do this.
[01:54:11.500 --> 01:54:12.500]  We've got to recapture nutrients.
[01:54:13.500 --> 01:54:20.500]  So whether we're remineralizing fish waste or pig waste or cow waste or human
[01:54:21.500 --> 01:54:24.500]  waste or plant waste, we've got to start doing that.
[01:54:25.500 --> 01:54:26.500]  That's where the nutrients are.
[01:54:26.500 --> 01:54:27.500]  They're there.
[01:54:28.500 --> 01:54:31.500]  We don't have to keep going through the Haber-Bosch process, for instance,
[01:54:32.500 --> 01:54:36.500]  where we use three to 5% of the energy in the world to create nitrogen
[01:54:37.500 --> 01:54:41.500]  fertilizer when we breathe 70, 78% nitrogen.
[01:54:42.500 --> 01:54:45.500]  Maybe we should focus more on nitrogen fixing bacteria that can actually
[01:54:46.500 --> 01:54:47.500]  capture that nitrogen.
[01:54:48.500 --> 01:54:50.500]  Most plants can't, but there are ways to harness that.
[01:54:51.500 --> 01:54:53.500]  Tesla used to look at lightning storms.
[01:54:53.500 --> 01:54:57.500]  During those events, it broke the N2 bond and plants could respond.
[01:54:58.500 --> 01:54:59.500]  Maybe we can capture that.
[01:55:00.500 --> 01:55:04.500]  So thinking about ways to recycle, recapture nutrients.
[01:55:05.500 --> 01:55:07.500]  There was an old Monty Python movie.
[01:55:08.500 --> 01:55:09.500]  I think it was the life of Brian.
[01:55:10.500 --> 01:55:12.500]  And there was a Catholic family, right?
[01:55:13.500 --> 01:55:14.500]  Every sperm is sacred.
[01:55:15.500 --> 01:55:16.500]  And they had a whole house of kids.
[01:55:17.500 --> 01:55:18.500]  They couldn't get rid of any of them.
[01:55:19.500 --> 01:55:20.500]  Every sperm was sacred.
[01:55:20.500 --> 01:55:22.500]  I think every drop of water is sacred.
[01:55:23.500 --> 01:55:24.500]  Every nutrient is sacred.
[01:55:25.500 --> 01:55:26.500]  Why would we use it once?
[01:55:27.500 --> 01:55:31.500]  One of my inspirations when I came to New Mexico was Earthship community.
[01:55:32.500 --> 01:55:36.500]  You've heard me talk about community, community resiliency, food systems,
[01:55:37.500 --> 01:55:38.500]  energy systems, water systems.
[01:55:39.500 --> 01:55:42.500]  I really got into the Earthships and I take all my students there.
[01:55:43.500 --> 01:55:45.500]  Again, you come and get involved with my program.
[01:55:46.500 --> 01:55:47.500]  You don't have to be a student.
[01:55:48.500 --> 01:55:49.500]  I send out email blasts.
[01:55:50.500 --> 01:55:51.500]  Hey, we're going to Earthships for this weekend event.
[01:55:52.500 --> 01:55:53.500]  You can join us.
[01:55:54.500 --> 01:55:56.500]  But what they look at as well, every drop of water is precious.
[01:55:57.500 --> 01:56:01.500]  So from collecting that water, using it for your drinking,
[01:56:02.500 --> 01:56:04.500]  saving that through gray water for your toilet, that's another use.
[01:56:05.500 --> 01:56:09.500]  Saving that, growing through plants as a gray water, into plants.
[01:56:10.500 --> 01:56:12.500]  It's just amazing and it recycles and recycles and recycles.
[01:56:13.500 --> 01:56:14.500]  So that's what we're doing.
[01:56:15.500 --> 01:56:16.500]  We're trying to recycle nutrients.
[01:56:17.500 --> 01:56:18.500]  I get calls by NASA a lot.
[01:56:18.500 --> 01:56:20.500]  NASA is interested in this stuff.
[01:56:21.500 --> 01:56:24.500]  Water conservative recycling food production systems.
[01:56:25.500 --> 01:56:26.500]  Again, I'll challenge everybody here.
[01:56:27.500 --> 01:56:30.500]  I don't have time to do lit searches anymore in background,
[01:56:31.500 --> 01:56:32.500]  but I'll challenge anybody.
[01:56:33.500 --> 01:56:37.500]  What I often say is that aquaponics represents the most productive food systems
[01:56:38.500 --> 01:56:41.500]  in the world when it comes to nutrient and water use.
[01:56:42.500 --> 01:56:45.500]  Okay. I'm using waste nutrients from fish production.
[01:56:45.500 --> 01:56:47.500]  I'm in 99% recycle rate systems.
[01:56:48.500 --> 01:56:53.500]  I think sometimes we throw out these numbers and people have no idea how to relate that.
[01:56:54.500 --> 01:56:57.500]  How much food that I produce in a drop of water.
[01:56:58.500 --> 01:56:59.500]  It is shocking.
[01:57:00.500 --> 01:57:02.500]  And when you really look at the intensive fish production
[01:57:03.500 --> 01:57:07.500]  and the amount of kilos of protein that come out of a small fish tank,
[01:57:08.500 --> 01:57:09.500]  you'd be shocked at my water footprint.
[01:57:10.500 --> 01:57:13.500]  My water footprint is better than an insect farm.
[01:57:13.500 --> 01:57:17.500]  An insect farm takes more water than a ROS, a recirculating fish farm.
[01:57:18.500 --> 01:57:19.500]  And I get the plants on top of it.
[01:57:20.500 --> 01:57:21.500]  Here's another way to look at it.
[01:57:22.500 --> 01:57:26.500]  The reason I do fish farming is because the fish have what we call
[01:57:27.500 --> 01:57:31.500]  the lowest feed conversion ratio of any animal that we farm.
[01:57:32.500 --> 01:57:36.500]  If I feed a cow roughly 13 pounds of food,
[01:57:37.500 --> 01:57:39.500]  it will grow about one pound of meat.
[01:57:40.500 --> 01:57:41.500]  These are some of the reasons.
[01:57:41.500 --> 01:57:43.500]  And I feed a pig about one pound of meat.
[01:57:44.500 --> 01:57:46.500]  These are some kind of relative numbers, not specific.
[01:57:47.500 --> 01:57:50.500]  But these trends I'm about to mention are pretty consistent.
[01:57:51.500 --> 01:57:52.500]  A pig, maybe five to one.
[01:57:53.500 --> 01:57:55.500]  These are warm blooded animals.
[01:57:56.500 --> 01:57:59.500]  In the winter, I got to feed a cow just to maintain its internal temperature.
[01:58:00.500 --> 01:58:02.500]  They're very wasteful at resource use.
[01:58:03.500 --> 01:58:07.500]  A chicken, maybe down to three to one, maybe 2.5 to one.
[01:58:08.500 --> 01:58:10.500]  A fish is one to one in many cases.
[01:58:11.500 --> 01:58:16.500]  I feed a pound of fish food and I get a pound of flesh.
[01:58:17.500 --> 01:58:19.500]  And so just that alone is shocking.
[01:58:20.500 --> 01:58:21.500]  This is why I do aquaculture.
[01:58:22.500 --> 01:58:24.500]  One to one feed conversion ratio.
[01:58:25.500 --> 01:58:28.500]  And I'm more of a realist and I'll report something like 1.4.
[01:58:29.500 --> 01:58:32.500]  1.4 pounds of food to one pound of flesh.
[01:58:33.500 --> 01:58:34.500]  That's what a fish farmer gets.
[01:58:35.500 --> 01:58:37.500]  Look what I've done is I've taken it to an extreme.
[01:58:37.500 --> 01:58:40.500]  I used that water again and got all the vegetables.
[01:58:41.500 --> 01:58:45.500]  I got double the quantity of food on the same amount of water.
[01:58:46.500 --> 01:58:54.500]  So if you believe in alchemy, I can say that my food conversion ratio is one to four.
[01:58:55.500 --> 01:59:00.500]  Every pound of fish food I put in there, I get four pounds of edible food.
[01:59:01.500 --> 01:59:02.500]  How the hell can that happen?
[01:59:03.500 --> 01:59:04.500]  It's a microbial dynamic.
[01:59:04.500 --> 01:59:07.500]  It's a really, as we used to say, the black box.
[01:59:08.500 --> 01:59:09.500]  It's magic.
[01:59:10.500 --> 01:59:12.500]  It's wise use of nutrients is what it is.
[01:59:13.500 --> 01:59:16.500]  It's me using those nutrients a couple of times to add up those numbers.
[01:59:17.500 --> 01:59:18.500]  But it's what we need to be doing.
[01:59:19.500 --> 01:59:21.500]  So again, that's the future of farming.
[01:59:22.500 --> 01:59:23.500]  I think it's part of the future of farming.
[01:59:24.500 --> 01:59:29.500]  We're still going to have massive soil farms with cereals and energy crops like that for humanity.
[01:59:29.500 --> 01:59:35.500]  But when we're in tight places where there's no water, islands, like I said, St. Croix is where this started.
[01:59:36.500 --> 01:59:37.500]  Those are communities that are isolated.
[01:59:38.500 --> 01:59:40.500]  Pueblos, communities that are isolated.
[01:59:41.500 --> 01:59:46.500]  I was recently in Mexico and I was networking down there.
[01:59:47.500 --> 01:59:48.500]  I was at a conference.
[01:59:49.500 --> 01:59:50.500]  I ended up with COVID.
[01:59:51.500 --> 01:59:52.500]  It was a crappy week for a bit.
[01:59:53.500 --> 01:59:55.500]  But I had a friend in this community that's a mutual friends with Leighton.
[01:59:56.500 --> 02:00:00.500]  He's trying to develop a community project near him.
[02:00:01.500 --> 02:00:02.500]  We're trying to pitch it.
[02:00:03.500 --> 02:00:04.500]  We're coming up with some key words.
[02:00:05.500 --> 02:00:06.500]  He says, here's what I've come up with.
[02:00:07.500 --> 02:00:19.500]  This aquaponic model that he wants for his community of 300 houses, it represents safe food production for smaller groups of freer people.
[02:00:20.500 --> 02:00:22.500]  I see people drawn to aquaponics.
[02:00:23.500 --> 02:00:24.500]  We want to be freer.
[02:00:25.500 --> 02:00:27.500]  We want to be off of the grid.
[02:00:28.500 --> 02:00:32.500]  We want to be commune life, maybe, or your own individual life.
[02:00:33.500 --> 02:00:34.500]  You want to help other people.
[02:00:35.500 --> 02:00:36.500]  I see aquaponics fitting smaller groups.
[02:00:37.500 --> 02:00:43.500]  When I look at the successful commercial models out there, I can still count them on one hand.
[02:00:44.500 --> 02:00:45.500]  You're not going to find many more commercial models.
[02:00:46.500 --> 02:00:48.500]  Two hands, maybe, if I include cannabis now.
[02:00:49.500 --> 02:00:50.500]  That's it.
[02:00:50.500 --> 02:00:54.500]  Those cannabis businesses, they've been in business two years and three years.
[02:00:55.500 --> 02:01:00.500]  You may see them on the internet, but they're destined to go out of business like every other small business.
[02:01:01.500 --> 02:01:03.500]  Again, indoor farming, is that profitable?
[02:01:04.500 --> 02:01:05.500]  Aquaponics, is it profitable?
[02:01:06.500 --> 02:01:07.500]  It may not be.
[02:01:08.500 --> 02:01:09.500]  It may not be the focus is to make money.
[02:01:10.500 --> 02:01:16.500]  Your focus may be for healthy communities, healthy food, using less resources because you have less resources.
[02:01:17.500 --> 02:01:20.500]  These apply themselves in very harsh environments.
[02:01:21.500 --> 02:01:26.500]  They are really good use of resources if you're a limited resource farmer.
[02:01:27.500 --> 02:01:30.500]  As I said at one point today, play to your resources.
[02:01:31.500 --> 02:01:33.500]  If you have a lot of water, use it.
[02:01:34.500 --> 02:01:36.500]  You don't need to be recirculating 99% of your water.
[02:01:37.500 --> 02:01:41.500]  If you live in the subtropics where you never get a freeze, take advantage of that.
[02:01:42.500 --> 02:01:43.500]  Don't go inside.
[02:01:43.500 --> 02:01:44.500]  If you're in New Mexico, maybe don't go inside.
[02:01:45.500 --> 02:01:46.500]  Take advantage of sunlight.
[02:01:47.500 --> 02:01:52.500]  One of my best shipping container models ever is an indoor fish farm.
[02:01:53.500 --> 02:01:58.500]  I put my fish in the insulated container, and I put a greenhouse on top of the container.
[02:01:59.500 --> 02:02:02.500]  We pump fish water up to zip grow towers, vertical towers.
[02:02:03.500 --> 02:02:08.500]  I took advantage of natural sunlight, and I'm still doing shipping container farming, which is nice.
[02:02:09.500 --> 02:02:10.500]  It's a nice footprint.
[02:02:10.500 --> 02:02:19.500]  This model that we had had solar thermal panels that actually took the heat from the sun and heated my water perfectly to 78 degrees for tilapia.
[02:02:20.500 --> 02:02:23.500]  Year-round in Santa Fe, we're 7,000 foot up.
[02:02:24.500 --> 02:02:25.500]  We've had three snows this year already.
[02:02:26.500 --> 02:02:29.500]  That model was keeping my tilapia temperature spot on.
[02:02:30.500 --> 02:02:32.500]  We had three PV panels charging batteries.
[02:02:33.500 --> 02:02:36.500]  A shipping container, greenhouse on top, off grid.
[02:02:37.500 --> 02:02:40.500]  For anybody listening, that's called the farm pod.
[02:02:41.500 --> 02:02:43.500]  You can find that easily if you search the internet.
[02:02:46.500 --> 02:02:47.500]  Lots of things we get involved with.
[02:02:48.500 --> 02:02:49.500]  Community projects as well.
[02:02:50.500 --> 02:02:55.500]  A lot of my students either are spawning commercial businesses or community farms.
[02:02:56.500 --> 02:02:59.500]  Another one that I can mention, it's Luz de Sol.
[02:03:00.500 --> 02:03:03.500]  I don't think they have much web presence, but it's a 42-foot dome greenhouse.
[02:03:04.500 --> 02:03:07.500]  I operate a dome greenhouse as well here.
[02:03:08.500 --> 02:03:12.500]  This dome greenhouse has aquaponics, hydroponics, and soil production.
[02:03:13.500 --> 02:03:15.500]  It serves 14 families.
[02:03:16.500 --> 02:03:20.500]  They have a volunteer list of who works it every week or every day.
[02:03:21.500 --> 02:03:22.500]  That rotates.
[02:03:23.500 --> 02:03:24.500]  They feed the fish.
[02:03:25.500 --> 02:03:27.500]  They do the chemistry, plant production, pest control, everything that needs to be done.
[02:03:28.500 --> 02:03:29.500]  There's no profit intended there.
[02:03:30.500 --> 02:03:33.500]  Honestly, as they got started, they were having some challenges.
[02:03:34.500 --> 02:03:39.500]  Some people in the community demanded that they use certified organic fish feed.
[02:03:41.500 --> 02:03:48.500]  I made the point that there is no certified organic fish, so they would not be able to sell their fish as organic.
[02:03:49.500 --> 02:03:51.500]  They said, well, we're not selling our fish either.
[02:03:52.500 --> 02:03:54.500]  We just only support organic production.
[02:03:55.500 --> 02:03:58.500]  I said, well, I can tell you one that I know the manufacturer.
[02:03:59.500 --> 02:04:00.500]  He was a former student of mine.
[02:04:01.500 --> 02:04:08.500]  If you look at that organic fish food that's available from different sources, it's not designed for a specific fish.
[02:04:09.500 --> 02:04:12.500]  It's not for tilapia or catfish or koi or goldfish.
[02:04:13.500 --> 02:04:18.500]  I told her, you're not going to get the best growth rates because it's not designed for your fish in particular.
[02:04:19.500 --> 02:04:22.500]  Another problem with her fish feed, and everybody beware,
[02:04:22.500 --> 02:04:23.500]  that the fish feed sank.
[02:04:24.500 --> 02:04:27.500]  When she gave it to the fish, it just sank to the bottom.
[02:04:28.500 --> 02:04:31.500]  The fish that she was growing do not like to eat off the bottom.
[02:04:32.500 --> 02:04:33.500]  It was very inefficient.
[02:04:34.500 --> 02:04:35.500]  She was wasting money.
[02:04:36.500 --> 02:04:37.500]  I had a meeting with the community.
[02:04:38.500 --> 02:04:43.500]  She had me come and talk about this issue because I was trying to convince her to go with a conventional fish diet.
[02:04:44.500 --> 02:04:51.500]  Something like an optimal fish food is a brand that has better quality ingredients that maybe she could use.
[02:04:52.500 --> 02:04:54.500]  She could go with no GMO ingredients.
[02:04:55.500 --> 02:04:56.500]  She could use those kind of keywords.
[02:04:57.500 --> 02:04:58.500]  They were still resistant to it.
[02:04:59.500 --> 02:05:00.500]  I went and talked to them.
[02:05:01.500 --> 02:05:02.500]  I said, let's look at the ingredients here.
[02:05:03.500 --> 02:05:06.500]  All these organic saffron, everything you could think of thrown in this diet.
[02:05:07.500 --> 02:05:11.500]  I said, this diet is, I think it was $16 a pound for that diet.
[02:05:12.500 --> 02:05:15.500]  I pay 80 cents a pound for my diet.
[02:05:16.500 --> 02:05:19.500]  I said, you all would be better off just eating that fish food.
[02:05:19.500 --> 02:05:20.500]  You're wasting it in the fish tank.
[02:05:21.500 --> 02:05:24.500]  Just go buy 16 pound food and eat it.
[02:05:25.500 --> 02:05:30.500]  Then go buy that 60 cent food to give to your aquatic composter, your fish.
[02:05:31.500 --> 02:05:32.500]  If you want the nutrients.
[02:05:33.500 --> 02:05:34.500]  There's a lot of decisions to be made.
[02:05:35.500 --> 02:05:39.500]  Everybody here that's listening and that will listen, we all have different goals.
[02:05:40.500 --> 02:05:44.500]  There's a lot of resources out there that can help you, whether your goals are fish.
[02:05:45.500 --> 02:05:47.500]  Then we can design the plant side of things.
[02:05:47.500 --> 02:05:48.500]  Or your goals are plants.
[02:05:49.500 --> 02:05:51.500]  We back calculate and design the fish side of things.
[02:05:52.500 --> 02:05:56.500]  Be careful in this industry of what we call the aqua shyster.
[02:05:57.500 --> 02:06:01.500]  That's the person that's out there selling you stuff that you may not need.
[02:06:02.500 --> 02:06:06.500]  I'm an advocate for let your systems break in naturally.
[02:06:07.500 --> 02:06:11.500]  If anybody here goes and gets that aquarium when put some goldfish in it,
[02:06:12.500 --> 02:06:15.500]  don't buy the bacteria that that guy's selling in the fish store.
[02:06:15.500 --> 02:06:16.500]  Let it happen naturally.
[02:06:17.500 --> 02:06:19.500]  When you feed fish, they create ammonia.
[02:06:20.500 --> 02:06:22.500]  The bacteria will come.
[02:06:23.500 --> 02:06:27.500]  I don't think it's a bad idea to maybe go borrow some water from Brian.
[02:06:28.500 --> 02:06:29.500]  That's got good bacteria in it.
[02:06:30.500 --> 02:06:31.500]  And you know, it doesn't have any diseases.
[02:06:32.500 --> 02:06:36.500]  And maybe then go inoculate your system or stop by Santa Fe Community College.
[02:06:37.500 --> 02:06:38.500]  I'll give you a gallon of inoculum.
[02:06:39.500 --> 02:06:40.500]  I think that's okay.
[02:06:41.500 --> 02:06:44.500]  But buying something, these bacteria,
[02:06:45.500 --> 02:06:48.500]  that we're talking about are aerobic bacteria.
[02:06:49.500 --> 02:06:50.500]  They need oxygen to live.
[02:06:51.500 --> 02:06:56.500]  So how can a bottle sitting on PetSmart shelf for three months,
[02:06:57.500 --> 02:06:59.500]  how can those bacteria be alive and active?
[02:07:00.500 --> 02:07:01.500]  They can't.
[02:07:02.500 --> 02:07:05.500]  In another podcast, maybe, ask Leighton about the shipping
[02:07:06.500 --> 02:07:09.500]  and the storage of some of these microbial inoculums.
[02:07:10.500 --> 02:07:11.500]  You got to keep that stuff alive.
[02:07:12.500 --> 02:07:13.500]  So there are techniques to doing all this.
[02:07:14.500 --> 02:07:15.500]  Yeah, on and on.
[02:07:16.500 --> 02:07:19.500]  Let's see if there's any specific topic I should drag.
[02:07:20.500 --> 02:07:22.500]  Oh man, you covered a lot, which was great.
[02:07:23.500 --> 02:07:27.500]  And I love how you circle back and provide the backup information
[02:07:28.500 --> 02:07:30.500]  on everything that you're stating, which is really important.
[02:07:31.500 --> 02:07:34.500]  And one of the reasons why I was so excited when we reconnected recently
[02:07:35.500 --> 02:07:38.500]  was because I was like, oh my God, this is an amazing resource.
[02:07:39.500 --> 02:07:41.500]  What you've done, you know, post Eric Highfield
[02:07:41.500 --> 02:07:43.500]  and to present is just amazing.
[02:07:44.500 --> 02:07:49.500]  And, you know, I thought your online program was beautiful and wonderful,
[02:07:50.500 --> 02:07:53.500]  but I agree with you in the essence that even if you do complete
[02:07:54.500 --> 02:07:55.500]  an online course, you got to have the hands-on.
[02:07:56.500 --> 02:07:57.500]  The experience is just critical.
[02:07:58.500 --> 02:08:02.500]  And at one point I was supporting Dr. Elaine's students.
[02:08:03.500 --> 02:08:04.500]  We were going to send them to boot camp for the summer.
[02:08:05.500 --> 02:08:10.500]  So it was a three-month postgraduate from her soil food web class
[02:08:11.500 --> 02:08:12.500]  to get them in the field.
[02:08:13.500 --> 02:08:15.500]  And she agreed that that was one of the most important things
[02:08:16.500 --> 02:08:20.500]  was that it's fine to be book smart, but if you're not dirt smart,
[02:08:21.500 --> 02:08:24.500]  you're missing a huge piece of the puzzle.
[02:08:25.500 --> 02:08:29.500]  So, you know, again, big kudos to you for offering these programs
[02:08:30.500 --> 02:08:34.500]  and then encouraging people to take this seriously
[02:08:35.500 --> 02:08:37.500]  to become perhaps a teacher in the future.
[02:08:38.500 --> 02:08:39.500]  Because each one teaches one, right brother?
[02:08:39.500 --> 02:08:44.500]  I didn't, you know, of course, Leighton, you and I didn't see ourselves as teachers.
[02:08:45.500 --> 02:08:48.500]  And Leighton used to throw granite slabs on his back every day of his life.
[02:08:49.500 --> 02:08:51.500]  At that point, he had no idea he'd be a teacher like he is.
[02:08:52.500 --> 02:08:53.500]  I didn't know I'd be a teacher.
[02:08:54.500 --> 02:08:55.500]  Let me just take a few minutes.
[02:08:56.500 --> 02:08:57.500]  Actually, how much time do we have on the?
[02:08:58.500 --> 02:08:59.500]  We're good. You're good.
[02:09:00.500 --> 02:09:01.500]  Yeah. Fifty minutes.
[02:09:02.500 --> 02:09:03.500]  Okay, good. About that time. Cool. At two o'clock, my time.
[02:09:04.500 --> 02:09:07.500]  Let me walk through my kind of my background, my CV,
[02:09:07.500 --> 02:09:10.500]  because I just want to mention a few very important places,
[02:09:11.500 --> 02:09:13.500]  then resources that will come out of this small discussion.
[02:09:14.500 --> 02:09:21.500]  When I was in high school, I had changed my diet to eating birds and fish around 1988.
[02:09:22.500 --> 02:09:26.500]  This time I saw red meat was not really a sustainable way to feed a planet.
[02:09:27.500 --> 02:09:30.500]  I saw birds and fish because of that feed conversion ratio
[02:09:31.500 --> 02:09:32.500]  really were the way that we could eat.
[02:09:33.500 --> 02:09:35.500]  At that time, too, we were still wild harvesting fish
[02:09:35.500 --> 02:09:36.500]  and we still wild harvest fish.
[02:09:37.500 --> 02:09:40.500]  It's the only livestock that we still wild harvest.
[02:09:41.500 --> 02:09:44.500]  And because of that, I'm often criticized in my industry.
[02:09:45.500 --> 02:09:47.500]  Fish farming, fish farming, fish farming.
[02:09:48.500 --> 02:09:51.500]  We like wild. I'm like, well, you know, the only reason you criticize me
[02:09:52.500 --> 02:09:55.500]  is we can't do wild pigs anymore and wild cattle and wild deer and wild.
[02:09:56.500 --> 02:09:58.500]  There's no other commodity like that that we can still farm.
[02:09:59.500 --> 02:10:03.500]  But in 1989, 1988, eating birds and fish.
[02:10:03.500 --> 02:10:06.500]  I thought that was a great way to consume at that time.
[02:10:07.500 --> 02:10:12.500]  And on every nightly news channel, all we had was three channels back then.
[02:10:13.500 --> 02:10:17.500]  CBS, NBC, ABC, and every one of those channels this night
[02:10:18.500 --> 02:10:21.500]  showed this dramatic story about medical waste washing up
[02:10:22.500 --> 02:10:24.500]  on the seashore around Atlantic City.
[02:10:25.500 --> 02:10:27.500]  This was before plastics were prevalent in the ocean.
[02:10:28.500 --> 02:10:31.500]  This was before every beach was littered in plastic.
[02:10:31.500 --> 02:10:34.500]  This was the first beach that really we saw this visually,
[02:10:35.500 --> 02:10:39.500]  the plastics on the beach, not only plastics, but it was medical waste.
[02:10:40.500 --> 02:10:43.500]  So the mafia trash companies up on the East Coast
[02:10:44.500 --> 02:10:47.500]  were contracted to take medical waste and they went off the deep sea
[02:10:48.500 --> 02:10:50.500]  and dumped it out of sight, out of mind.
[02:10:51.500 --> 02:10:54.500]  Dilution is the solution to pollution, that kind of mindset.
[02:10:55.500 --> 02:10:57.500]  But we knew that was persistent.
[02:10:58.500 --> 02:10:59.500]  We knew that stuff wasn't going to go away.
[02:10:59.500 --> 02:11:01.500]  And it washed up on our seashore.
[02:11:02.500 --> 02:11:04.500]  That was my light bulb moment for my career,
[02:11:05.500 --> 02:11:08.500]  because I thought at that moment that the open systems
[02:11:09.500 --> 02:11:10.500]  were too contaminated to farm.
[02:11:11.500 --> 02:11:13.500]  I had no interest in farming the ocean.
[02:11:14.500 --> 02:11:16.500]  When you have that kind of contamination floating around,
[02:11:17.500 --> 02:11:20.500]  I don't think that what we thought was this infinite resource,
[02:11:21.500 --> 02:11:26.500]  pristine resource, I was again, light bulb slapped across my head.
[02:11:26.500 --> 02:11:30.500]  I cannot eat fish. Oh my God.
[02:11:31.500 --> 02:11:33.500]  And at the same time on the backside,
[02:11:34.500 --> 02:11:38.500]  the slap coming back across was, Charlie, you can grow fish indoors.
[02:11:39.500 --> 02:11:42.500]  You can grow fish in rainwater, in tank based systems.
[02:11:43.500 --> 02:11:46.500]  I probably knew a little bit about aquaculture.
[02:11:47.500 --> 02:11:49.500]  In high school, high times was my textbook.
[02:11:50.500 --> 02:11:51.500]  I knew everything about growing cannabis.
[02:11:52.500 --> 02:11:54.500]  I was a closet grower back in the day as well.
[02:11:54.500 --> 02:11:59.500]  But aquaculture, growing indoors, and I finally knew what I wanted to do.
[02:12:00.500 --> 02:12:01.500]  I floundered around.
[02:12:02.500 --> 02:12:04.500]  I was a deadhead and went on tour and all this kind of stuff
